The Crystal Cave,"Fiction_Fantasy_Historical_Saga, Myth, and Legend_Arthurian Legend_Merlin",The Crystal Cave plunges the reader deep into fifth-century Britain_ a country in chaos and division after the Roman withdrawal. This is Merlin's world. The illegitimate son of the south Wales princess_ he is aware at the earliest age of a great natural gift—the Sight. Against a background of invasion and imprisonment_ wars and conquests_ we see his emergence into manhood_ and his dramatic role in the New Beginning—the coming of King Arthur.
The Hollow Hills,"Fiction_Fantasy_Historical_Saga, Myth, and Legend_Arthurian Legend","The millions of readers who enjoyed The Crystal Cave will find further enchantment in its sequal_ The Hollow Hills. This delightful new novel tells the story of Merlin's guardianship of the young Arthur from his birth to his accession to the throne.

Once again Mary Stewart's readers will find themselves plunged into the colourful world of fifth century Britain. The magic of the changing seasons and the long green rides through dark forests form the backdrop to this brilliant portrayal of the childhood of Arthur. And over it all looms Merlin_ the strong yet strangely vulnerable man who sees and knows so much but is powerless to prevent the strife and violence of his turbulent times."
The Wicked Day,"Fiction_Fantasy_Saga, Myth, and Legend_Arthurian Legend",The Wicked Day tells the story of Mordred_ Arthur's bastard son by incest with his half-sister Morgause_ witch-queen of Lothian and Orkney. Morgause sent the child to the Orkney islands_ to be reared there in secret. She planned that one day he would become_ as Merlin had prophesied_ the doom of her hated half-brother. How Mordred fought to deny that destiny_ how he rose at length to a position of trust in his father's kingdom_ becoming Arthur's regent and eventually his heir_ is the substance of this story. From 'black treacherous villian' to the Arthurian legend he becomes fallible and_ above all_ human. The story of the hidden prince_ the witch's curse_ the wild doings of Orkney princes_ the plots and counter-plots of the last of Arthur's reign_ is a colourful and exciting one_ moving to the climax of the final battle_ where 'Arthur and Medraut' fell.
The Changed Man,Fiction_Horror_Medical Horror & Evil Science,"The Changed Man offers you eleven tales of dread form the fertile imagination of Orson Scott Card. This collection includes the first paperback publication of ""Memories of My Head"" and ""Freeway Games"" along with modern classics such as ""Lost Boys_"" and the title story_ ""The Changed Man and the King of Words.""

Here is the dark side of the author of Xenocide_ telling tales that will haunt your nights.

Contents:
Eumenides in the Fourth Floor Lavatory
Quietus
Deep Breathing Exercises
Fat Farm
Closing the Timelid
Freeway Games
A Sepulchre of Songs
Prior Restraint
The Changed Man and the King of Words
Memories of My Head
Lost Boys"
"","",""
Cruel Miracles,Fiction_Science Fiction,"""I believe that speculative fiction -- science fiction in particular -- is the last American refuge of religious literature... Real religious literature_ I think_ explores the nature of the universe and discovers the purpose behind it. When we find that purpose_ we have found God_ because in all religions at all times_ regardless of the outward descriptions of God or gods_ deity serves the same role: He (or she or they) is the purposer_ the planner...""
-Orson Scott Card_ from his introduction

Here are tales of miracle and hope_ including the Hugo Award-Winning ""Eye for Eye.""

STORY LIST:
Mortal Gods
Saving Grace
Eye for Eye
St. Amy's Tale
Kingsmeat
Holy"
Wyrms,Fiction_Fantasy,"The sphere is alien in origin_ but has been controlled by man for millennia. A legend as old as the stars rules this constructed world: When the seventh seventh seventh human Heptarch is crowned_ he will be the Kristos and will bring eternal salvation . . . or the destruction of the cosmos.

Patience is the only daughter of the rightful Heptarch_ but she_ like her father before her_ serves the usurper who has destroyed her family. For she has learned the true ruler's honor: Duty to one's race is more important than duty to one's self.

But the time for prudence has passed_ and that which has slept for ages has awakened. And Patience must journey to the heartsoul of this planet to confront her destiny . . . and her world's."
The Abyss,Fiction_Adventure_Survival,"Deep in the Caribbean Sea_ a U.S. nuclear submarine mysteriously spins out of control. When a U.S. Navy SEAL team and the crew of DEEPCORE -- an underwater drilling station -- dive down to investigate_ they are trapped at the edge of a vast underwater trench. Now_ as the world above stands poised on the brink of nuclear destruction_ they prepare to enter...

Based on on an original screenplay by James Cameron_ novelist Orson Scott Card_ one of science fiction's most heralded authors_ brings us an extraordinary adventure of wonder and discovery."
Bucket Nut,Fiction_Crime and Mystery_Detective Story and Detectives,Eva Wylie may not be beautiful_ but she's big and smart and tough. Working as a wrestler called the London Lassassin_ all she wants is wrestling superstardom and to find her long-lost sister. She does a little investigating on her own_ and ends up in the middle of a vicious London gang war fighting for her life.
Monkey Wrench,Fiction_Crime and Mystery_Detective Story and Detectives,"Eva's in the middle of a feud with California Carl_ a steroid-pumped male wrestler who trains at her gym. Raging egomaniacs she can handle_ but the streetwalkers in her neighborhood are another matter. She meets her match in tiny_ tenacious Crystal_ a street companion from her past. Crystal's younger sister_ a drug-addicted prostitute_ has been beaten to death in an alley_ and Crystal is seeking revenge. Little Crystal_ or ""Monkey Face_"" as Eva nicknames her_ has the brains and she connections_ but she needs the big wrestler's protection while she investigates. Her first step is to con Eva into teaching self-defense to an angry but easily distracted gang of street girls_ and it doesn't take long for this dirty half dozen to wreck Eva's carefully organized_ antisocial existence. She's banned from her training gym_ in trouble with her high-rolling manager_ and definitely on the wrong side of the law. Not even Anna Lee_ Cody's well-known private investigator_ can deter Eva from ripping off cars_ clothes_ and a few wallets as she makes the streets safe for women of all sizes. Pimps_ punters_ and out-of-control bodybuilders beware: with Eva and her two attack dogs on the prowl_ the thugs better clear the aisle and let the London Lassassin come through."
Musclebound,Fiction_Crime and Mystery_Detective Story and Detectives,A year ago_ Eva Wylie was the biggest_ meanest_ ugliest female wrestler to disgrace a ring. Her name was on posters. People recognised her on the street. She was on her way to the top. But Eva's life is a game of snakes and ladders and now she's back at the bottom. Barred from the ring_ she's reduced to guarding rich folks' cars and dreaming of yesterday's triumphs. With only her dogs for company and just a little booze to keep out the cold_ life is bad enough to make a big woman angry - watch out. Musclebound picks up the story which the prize-winning Bucket Nut and Monkey Wrench began. It continues Eva's meteoric plummet through all the low life you could ever hope to meet - thieves_ liars_ wrestlers and Eva herself. She may not be ready to try for the heavyweight wrestling championship at the moment_ but she's certainly a major contender for the most self-deluded narrator in modern English literature.
Dupe,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Anna quit the London police force because it was a dead end for women_ but her job with Brierly Security isn?t a whole lot livelier. Her boss doesn?t much approve of female investigators and her assignments tend toward the frustratingly genteel. The Jackson case doesn?t look like a big improvement. Ambitious_ unpleasant young Deirdre Jackson has died_ the apparent victim of a car accident on a lonely stretch of highway_ and her parents want to know what their black-sheep daughter was up to in her last few months. Anna's job_ she knows_ is to ask a few questions_ write a report_ and collect the Jacksons? check. But the more questions she asks about Dee's life_ the more questions arise about her death. Answering them could land Anna in the hospital...or the morgue. But it could also be her ticket out of the pink-collar ghetto.
Bad Company,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Anna interferes when she sees a gang of motorcycle toughs kidnap a young woman. Later_ she finds herself abducted.
Stalker,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Slogging through the English countryside after a missing con man wasn't exactly Anna Lee's idea of fulfilling detective work. But by the time she found him_ the two-bit swindler had turned into a two-week-old corpse with a crossbow bolt in its side. Suddenly_ a 'routine' case was deadly serious...and now Anna herself must face the inexorable_ murderous determination of the stalker.
Head Case,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Thea Hahn is a highly gifted child_ exceptional in mathematics_ astrophysics and chess. But Thea has disappeared_ and her chilly parents are very worried and want their sixteen-year-old daughter back home. What they don't want is any fuss_ any embarassment_ so they hire Anna Lee to find her. When Thea turns up_ however_ she seems deranged and is raving about murder. Soon_ she becomes the prime suspect in a very nasty killing. Anna knows she must win Thea's trust and find a way into her brilliant_ disturbed mind if she is to be saved...
Under Contract,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Flamboyant rock-star Shona Una is embarking on her first major tour and Lee is hired as her minder. But Anna's presence is unwelcome_ and the security she provides is a joke - until sordid secrets from Shona's past are revealed.
Backhand,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Street-smart_ fast-talking British private eye Anna Lee becomes caught up in a case involving a mob-style execution and a drugged teenaged runaway.
"","",""
Rift,Fiction_Crime and Mystery_Detective Story and Detectives,"'The most difficult thing to face is your own stupidity_' says Fay Jassahn at the beginning of a trip through Kenya and Ethiopia. She has just finished work on a film and is eager to see more of Africa by following the Rift Valley north. But it is 1974_ a revolution is brewing_ and Ethiopia is the wrong place to be young_ naïve and alone.

One by one_ travellers arrive in the border town of Moyale. Fay_ Graham_ Mel and Dutch Peter are all on their way to find Addis Ababa. And by chance_ it seems_ they are following a mysterious American woman who went the same way only a week earlier. Everyone has a different purpose_ disclosed or otherwise. But all their plans are upset by the chaos and violence they find_ as Ethiopia overwhelms good and bad alike.

Fay learns painfully that ideas of crime are bound up with ideas of civilization. When civilization crumbles_ what is crime? The lessons she learns are as much about herself and her companions as they are about the unwelcoming terrain. Her ultimate discovery -- that crime is indeed at the heart of this testing journey -- will shock the reader as much as it does Fay."
Gimme More,Fiction_General Fiction,"Once she was the face that launched a thousand hits. Now Birdie Walker—rock widow_ ageing wild child—is scratching at the dark heart of the music industry. She's the woman everyone still loves to hate. Media darling_ media demon_ she fights with fame and infamy alike_ always watching with a greedy eye for the main chance. If advantage can be taken_ she'll take it. And then want more.

Twenty years ago Birdie and her rock star lover_ Jack_ were the most famous couple alive. It is a past she can no longer live up to but which she can never live down."
Bare Acquaintances,Fiction_Crime and Mystery_Detective Story and Detectives_Private Detective,Ellie Simons' husband leaves her for a younger woman. She gets her first job at a law firm and is faced with the murder of the firm's feminist attorney. Suddenly she is dealing with a hood trading info for immunity_ a Bible-thumping Fundamentalist_ a Las Vegas casino boss_ and others.
2nd Culprit: An Annual of Crime Stories,Fiction_Crime and Mystery_Suspense_Peter  Lovesey_Antonia  Fraser_Tony  Hillerman_Jonathan  Gash_Tim  Heald,"Contents:

Clewseys Clichés: Wait! I think the dog knows something by Clewsey
Better to Forget by Susan Moody
The Frustration Dream by Ellis Peters
The Duke by Eric Wright
The Curious Computer [Sherlock Holmes] by Peter Lovesey
The Last Resort by Margaret Yorke
Clewseys Clichés: Laverton-West gave him a fish-like stare by Clewsey
Exquisitely Gowned  Revising My First Novel Fifty Years On [introduction to first American edition of The Dark Frontier] by Eric Ambler
Jemima Shore and the Frightened Girl [Jemima Shore] by Antonia Fraser
True Thomas by Reginald Hill
Betrayal by Nancy Livingston
Boss by Michael Z. Lewin
Cryptic Crime Acrostic by Sarah Caudwell & Michael Z. Lewin
The Image of Innocence by Madelaine Duke
Clewseys Clichés: While she waited for Nick to come round_ Nora reviewed the facts of the case as she understood them by Clewsey
First Lead Gasser by Tony Hillerman
Sister Brona and the Sacred Altar Cloths by Alex Auswaks
Turning Point by Anthea Fraser
Professor Kaas Doorway by Peter ODonnell
The Last Kiss by Susan Kelly
The Mood Cuckoo by Jonathan Gash
Clewseys Clichés: Quick_ chaps! The swine have got Phyllis again by Clewsey
Dishonourable Members by Carole Rawcliffe
Slight of Hand [Henry Tyler] by Catherine Aird
Incident at Millionaires Row by H.R.F. Keating
Working with Suzie by Jean McConnell
A Vacance en Campagne by Tim Heald
Well Shot by Ian Rankin
Keep Taking the Tabloids by Robert Barnard
A Little Missionary Work [Kinsey Millhone] by Sue Grafton

Edited by: Michael Z. Lewin & Liza Cody."
The Whole Truth,Fiction_Crime and Mystery_Suspense,Ted Bundy. Hannibal Lecter. Florida killer Raymond Raintree has been compared to the most notorious of monsters_ be they real or imagined. But the crime Raintree stands trial for -- the brutal murder of Natalie Mae McCullen -- is all too real. For gutsy true-crime writer Marie Lightfoot_ a reluctant celebrity in her own right_ the case is the stuff of her next surefire bestseller. But some of the evidence has made Marie wonder...and she is lured to retrace the dark night on a lonely waterway where Natalie disappeared. The deeper the steely-nerved writer digs_ the more she must face the dark recesses of her own past -- and the bottomless darkness inside a killer's heart of pure evil...
Ring of Truth,Fiction_Crime and Mystery_Suspense,The shocking murder case splashed across the Florida headlines has all the right elements for true-crime writer Marie Lightfoot's next bestseller. A charming minister's love affair with a beautiful_ wealthy new church member ends in the murder of his wife. The accused now sits on death row_ while his lover walks free. Justice appears to have been served_ but Marie senses there is more to the story. From the day two little girls found the dead woman in an abandoned mansion to an unexpected visitor's shattering confession_ the case's disturbing twists teach Marie a bone-chilling lesson: underestimating the criminal mind can be deadly.
Truth Hurts,Fiction_Crime and Mystery_Suspense,"My dear Marie_
Do you give any thought to life after death? They say that when dead people hover around the living_ it is because they are stuck at the place where they died. They can't move on. I hope for your sake that doesn't happen to you_ Marie_ because I don't think you'll want to linger in the place where I will kill you....

When the first E-mail arrives it seems like a joke: A man writes that he loves Marie's work and wants her to collaborate with him by becoming his victim and writing a book about her own murder right up to the moment of her death. If she doesn't cooperate_ he promises_ he will hurt someone close to her. Marie is merely unsettled until more threatening E-mails arrive and the young children of her lover_ State Attorney Franklin DeWeese_ become targets of vicious pranks.

Until the police can apprehend her tormentor_ Marie has no choice but to play along_ following her ""co-author's"" instructions to write her life story and return to her birthplace_ a small town in Alabama. There Marie seeks out a group of the town's most prominent citizens. Forty years ago_ they worked clandestinely in the civil rights movement alongside her parents_ who disappeared during the explosive summer of 1963. Trying to untangle the divided loyalties_ secrets_ lies_ and misunderstandings that have obscured the truth about her parents_ Marie races to unravel the secrets of the past and outwit a killer before she is forced to write her final page."
Storm Warnings,Fiction_Crime and Mystery_Detective Story and Detectives_Nancy  Pickard,"Fans of mystery_ crime_ fantasy_ and horror will love this collection of stories by internationally acclaimed mystery writer Nancy Pickard. From a never-before-published story sure to thrill readers to eight other award-winning cautionary tales_ these nine stories are linked by signs of foreboding_ paths that lead to unexpected places_ and the craftiness of human nature-showing that men and women_ when faced with the subtle portents of disaster_ may ignore warnings at their own peril. 

Contents:

Show and Tell · in 
Its in a Cats Nature to Kill · ss * 
Valentines Night · nv Crimes of the Heart_ ed. Carolyn G. Hart_ Berkley_ 1995 
A Rock and a Hard Place · ss Women on the Case_ ed. Sara Paretsky_ Delacorte_ 1996 
Sign of the Times · ss Malice Domestic 3_ Nancy Pickard_ Pocket_ 1994 
Dust Devil · ss The Armchair Detective Win 91 
Storm Warnings · ss Sisters in Crime 2_ ed. Marilyn Wallace_ Berkley_ 1990 
Sex and Violence · ss Deadly Allies_ ed. Robert J. Randisi & Marilyn Wallace_ Doubleday Perfect Crime_ 1992 
The Dead Past · ss Mystery Scene Oct 89 
Speak No Evil · ss For Crime Out Loud_ ed. Robert J. Randisi_ Niagara Falls_ NY: Durkin Hayes Publishing Ltd._ 1995 
It Had to Be You · nv Marilyn: Shades of Blonde_ ed. Carole Nelson Douglas_ Forge_ 1997"
Generous Death,Fiction_Crime and Mystery_Suspense,As director of the Port Frederick Civic Foundation_ Jenny Cain is privy to the charitable intentions of the town's wealthiest citizens. And when some of these donors end up murdered_ Jenny Cain must find the killer--especially since a rhyme placed at the crime scene states that Jenny will be the next victim.
Say No to Murder,Fiction_Crime and Mystery_Suspense,Someone is sabotaging the Liberty Harbor Restoration--first with fire_ then with murder. As director of the town's Civic Foundation_ Jenny Cain should have been glad when the police made an arrest. Unfortunately_ it was the one person she believed innocent!
No Body,Fiction_Crime and Mystery_Suspense,Bright and beautiful Jenny Cain_ director of the Port Frederick Civic Foundation_ was dying of curiosity. A hapless visitor had slipped in the mud at the town's historic cemetery--and fallen right into an empty grave! When Jenny discovered that all the graves were vacant_ it was the beginning of murder. Now Jenny has to dig up some answers_ and fast--before the killer leaves her silent as a tomb!
Marriage Is Murder,Fiction_Crime and Mystery_Suspense,Jenny Cain and police detective Geof Bushfield already had pre-nuptial jitters. Then a sudden wave of domestic violence puts their future together in jeopardy. The curious thing is that none of the wives are confessing--and none of the murder weapons can be found.
Dead Crazy,Fiction_Crime and Mystery_Suspense,Cain finds herself following the trail of a possible paranoid schizophrenic slasher--only to uncover clues that put her squarely in the sights of a cold-blooded murderer!
Bum Steer,Fiction_Crime and Mystery_Suspense,From witty_ suspenseful_ sexy mysteries featuring the charming and complex amateur sleuth_ Jenny Cain. In Bum Steer_ a mysterious murder and a strange bequest send Jenny to the wild_ wild West.
I.O.U.,Fiction_Crime and Mystery_Suspense,"When an anonymous voice among the crowd of mourners offering her their condolensces at her mother's funeral whispers to Jenny_ ""Forgive me. It was an accident_"" the young woman must try to find the truth behind the death she had thought was an accident."
But I Wouldn't Want to Die There,Fiction_Crime and Mystery_Suspense,Jenny Cain is back to take a bite out of the Big Apple. When Jenny's friend Carol is killed while jogging in New York_ the police write it off as another Manhattan mugging. But Jenny soon discovers that the story of Carol's life and death is full of dark and unexpected twists.
Confession,Fiction_Crime and Mystery_Suspense,"Jenny Cain would never forget the hot Massachusetts summer day fate knocked at her door. Fate was a teenaged boy with rumpled clothes_ a motorcycle_ and a shocking but credible story: Jenny's husband_ Geof_ was his biological father. The boy_ David Mayer_ wasn't looking for an emotional reunion_ but he did have an agenda. His parents -- and he was quick to make the point that Geof was nothing to him -- died earlier in the year_ a murder/suicide according to the police. The cops were wrong_ David said_ and Geof was a cop_ and he owed it to David to prove that Ron Mayer did not kill his invalid wife and then himself.

As David lured Jenny and Geof to carefully placed clues_ including two bizarre videotaped confessions of ""sin_"" another murder was committed. And Jenny knew that no matter what the truth was about David Mayer's parents_ her own life and marriage would be altered forever...."
Twilight,Fiction_Crime and Mystery_Suspense,Set amid the coziest of New England traditions_ a festival on the town common_ Twilight drives deep into the darkness of the loves_ fears_ and hatreds that motivate us all - sometimes even to murder. The fortunes of the Port Frederick_ Massachusetts_ community are riding on the upcoming Autumn Festival_ sponsored by The Judy Foundation: founder and director_ Jenny Cain. As if running a fair on Halloween weekend for almost 15_000 people isn't enough of a challenge_ Jenny's life and her own fortunes become much more complicated when a newly widowed young woman_ Melissa Barney_ walks into her office.
"Created, the Destroyer",Fiction_Adventure_Male-Action/Adventure,When ex-New Jersey cop Remo Williams is electrocuted for the murder of a dope-dealing goon_ CURE_ a super-secret government agency that doesn't really exist_ schemes to resurrect Remo as the ultimate killing machine that will carry out most of its dirty plans. Under the direction of expert assassin Master Chiun_ Remo is transformed into the Destroyer and launches a series of secret plots to dissolve the underworld.
Death Check,Fiction_Adventure_Male-Action/Adventure,"The big brains behind the business usually have many pots boiling on their stove_ or running their think engines as the case may be. But when the business motto of the Brewster forum_ ""Pursuing Research Into Original Thought_"" leads them to some eccentric affairs that throw them far enough off track_ Remo Williams enlists the help of his Master Chiun to solve a harrowing crime."
The 10th Kingdom,Fiction_Fantasy_Contemporary,"Romance_ deceit_ heroism_ lies_ adventure_ and true love -- just another day in the Big Apple?  No way.  Welcome to The 10th Kingdom.

Suppose you were on your way to work.  Not a great job_ just one that pays the bills.  And suddenly you are in the middle of a fantastic adventure and running for your life.

You don't believe it could happen?  Well it could_ and in The 10th Kingdom_ it does."
The Reality Machine,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,You're a whiz at playing the new Virtual Reality machine that's been installed in the local video arcade.  That's why a man named Dr. Telos has offered you a fabulous summer job testing the Virtual Reality games being developed by his company.  On your first day on the job Dr. Telos tells you about two exciting games_ SUPER TIME and SUPER SPACE.  Then he asks which one you'd like to try first.  Will it be SUPER TIME or SUPER SPACE?We find two illustrators' names associated with this book: June Brigman and Frank Bolle. Probably one did the interior illustrations and one did the cover_ but which?
The Island of Time,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,Your parents are away for the weekend_ leaving you home alone for the first time.  You're so excited_ you don't know what to do first.  You decide to take the family boat out on Lake Champlain and visit nearby Providence Island with your friend Tom.  You are more than halfway there when a fierce storm suddenly kicks up.  The boat is taking on water fast.  Soon you can no longer make out the dock ahead of you_ or see the island shoreline.  What will you do?
They—,Fiction_Horror_Cosmic Paranoia_Isaac  Asimov_Ray  Bradbury_Philip K.  Dick_Murray  Leinster_Richard  Matheson_Robert  Sheckley_Theodore  Sturgeon_Chad  Oliver_Alan E.  Nourse_Fredric  Brown_Anthony  Boucher_Paul  Ernst_Peter  Phillips_Margaret  St. Clair_Robert A.  Heinlein_Alfred  Bester_L. Sprague  de Camp_A.E.  van Vogt_Fritz  Leiber_Henry  Kuttner_Catherine Lucille (C.L.)  Moore_Frank Belknap  Long_Robert  Bloch_Manly Wade  Wellman_Jack  Williamson_Lester  del Rey_Horace. L.  Gold_Robert  Arthur_James H.  Schmitz_Cleve  Cartmill_Malcom  Jameson,A man committed to a mental asylum believes that the entire world and all of its inhabitants are part of an incredibly vast plot to keep him imprisoned and unaware of his true nature.  Seemingly a man with the universe's biggest inferiority complex_ this story portrays circumstances which at first appear to be pure insanity_ but might not be so far-fetched after all...Collected in The Unpleasant Profession of Jonathan Hoag (6xH).
Nantucket Diet Murders,Fiction_Crime and Mystery_Detective Story and Detectives_Amateur,"Warm memories and good food greeted Mrs. Potter's retum to her beloved Nantucket_ but so did a chilling surprise. Her old friends had a dangerous new look: dangerously thin and dressed to kill!

Was something sinister going on? A handsome new diet doctor had won over the richest widows on the island with his weight-loss secrets -- and his very personal attention. But when sudden death was seved up along with delightful Down East dishes (try sinfully rich Scrimshaw Inn Rum Pie or tangy Nantucket Cranberry Cup Pudding!)_ the inimitable Mrs. Potter knew it was time to stir the pot and come up with a devilishly clever culinary killer."
The Baked Bean Supper Murders,Fiction_Crime and Mystery_Detective Story and Detectives_Amateur,In this second Genia Potter mystery_ the annual Baked Bean Supper is the social highlight of Northcutt Harbor_ Maine. But this year_ the Cogswells are killed when their boat explodes_ and Harvard Northcut dies of mysterious causes...
The Cooking School Murders,Fiction_Crime and Mystery_Detective Story and Detectives_Amateur,Meet Mrs. Eugenia Potter_ an attractive widow of a certain age_ a terrific cook and a most delightful sleuth!
The 27 Ingredient Chili Con Carne Murders,Fiction_Crime and Mystery_Detective Story and Detectives_Amateur,"When Eugenia Potter receives an urgent phone call from the manager of her ranch near Tucson_ she's only too happy to drop everything and fly home.  Something inside of her is calling her back to the desert.  Why else would she be preparing spicy Mexican meatball soup at her cottage in Maine when the menu clearly calls for clam chowder?

But once she arrives home_ Mrs. Potter discovers that her ranch manager and his granddaughter are missing from her ranch_ Las Palomas_ and feared dead.  When a guest at a dinner gathering thrown by Mrs. Potter is found poisoned- apparently from eating her famous 27-ingredient chili- she knows she must act quickly before the murderer strikes again.  And it doesn't hurt to have the help of a long-lost beau to spice up the danger with romance...

Based on characters and a story created by Virginia Rich."
The Blue Corn Murders,Fiction_Crime and Mystery_Detective Story and Detectives,"When Eugenia Potter stumbles upon some ancient pottery shards on her ranch_ she feels a profound connection with the past. And a deep desire to learn more about the relics. Now_ she's heeding the call of her soul--by visiting an archaeological camp amid the magnificent cliff dwellings of Colorado's Mesa Verde.

But strange things are happening at Mesa Verde_ from the director's increasing mental confusion to a visitor's grisly death. Even a Talking Circle--a traditional ritual facilitated by the passing around of an ear of blue corn--doesn't reveal the source of the trouble. And when a busload of teenagers on a hiking trip disappears without a trace_ Mrs. Potter begins some digging... to unearth a cruel scheme_ a long-buried secret_ and the deadly fruits of a killer's dark hungers."
The Secret Ingredient Murders,Fiction_Crime and Mystery_Detective Story and Detectives,"Summoned from her Arizona ranch to take charge of her teenage great-nephew and his twin sister_ Genia Potter takes a rental on the Rhode Island coast. Old acquaintance Stanley Parker is only too happy to welcome her. And soon Genia is busily preparing for the tasting party that she and Stanley are hosting that evening at her cottage.

An avid cook and recipe collector_ Stanley has already roped Genia into collaborating on The Secret Ingredient Cookbook_ chock-full of Rhode Island culinary mysteries. Now is their chance to test some recipes and solicit others from each of the invited. Stanley has carefully selected six guests. And each has been asked to contribute a recipe with one secret ingredient. Genia asks no questionsuntil the lobster bisque is cold and all but one are present. Where is Stanley? Dead. And unlamented. Has one of the guests concocted a secret recipe for murder? Everyone has a motive. And everyone has a secretincluding Genias troubled great-nephew_ the prime suspect. . ."
The Plot Thickens,Fiction_Crime and Mystery_Suspense_Donald E.  Westlake_Mary Higgins  Clark_Janet  Evanovich_Nancy  Pickard,"Compiled by Mary Higgins Clark

Joining together for a good cause brings out the best in today's top mystery and suspense writers! For this marvelously entertaining anthology_ these outstanding contributors rose to a unique literary challenge: each penned a tale that ingeniously features a thick fog_ a thick book_ and a thick steak.

The result is a collection of wonderfully imaginative tales that both chill the spine and warm the heart: proceeds from The Plot Thickens will help bring the gift of reading to millions of disadvantaged Americans.
Contents:
Introduction by Liz Smith
How Far It Could Go by Lawrence Block
Foolproof by Edna Buchanan
The Man Next Door by Mary Higgins Clark
Too Many Cooks by Carol Higgins Clark
Revenge and Rebellion by Nelson DeMille and Lauren DeMille
The Last Peep by Janet Evanovich
Going Under by Linda Fairstein
Thick-Headed by Walter Mosley
Love's Cottage by Nancy Pickard
The Road Trip by Ann Rule
Take It Away by Donald E. Westlake"
Take Me to Your President,Fiction_General Fiction_Humor,Huge_ slow-talking Jerry Blackwood_ a native of  Mars (the one in Yorkshire) believes he could solve the troubles of the world if he could only talk to the world's leaders for half an hour_ man to man. One day_ chasing his wandering dog_ he blunders past the perimeter of the top-secret launch site of England's first intercontinental rocket_ accidentally launching it. And when the rocket_ with Jerry inside_ lands in the United States...on an Indian reservation...
The Blind Mirror,Fiction_Children & Young Adult_Horror,"David_ a twenty-eight-year-old artist_ is recovering from a bad breakup with the mysterious and beautiful Sienna when he discovers a woman's dead body half-buried on the beach near Lompoc_ California.

To his surprise_ David is interviewed not just by the local sheriff but by FBI agent Krane_ who declares that the woman was killed in a ritualistic manner.  Soon the dead woman is identified as David's ex-girlfriend_ and he becomes the prime suspect in her murder.  But Sienna can't be dead; she keeps leaving messages on his answering machine.  And no matter how badly their relationship ended_ he couldn't have killed her.  She was the love of his life.

In self-defense_ David begins his own investigation_ trying to find out who the dead woman really is and what's behind the satanic murder.  He's both helped and hindered by his friends_ especially Julie_ whom he had a crush on in high school and who has suddenly reappeared in his life_ and the Reverend Pomus_ who tries to warn David of the reality of true evil.

David's search for Sienna and the truth about her disappearance take him from coastal California to New York City to Florida--and into the darkest night of his soul."
Brush Buggs,Fiction_Children & Young Adult_Picture Books,Issued as a Topsy-Turvy Book with Hugga Bugg.
Hugga Bugg,Fiction_Children & Young Adult_Picture Books,Issued as a Topsy-Turvy Book with Brush Buggs.
Naked Came the Phoenix: A Serial Novel,Fiction_Crime and Mystery_Detective Story and Detectives,"Edited by: Marcia Talley

The promise of discretion and pampering - and a long-overdue reconciliation with her mother - draws Caroline Blessing_ the young wife of a newly-elected Congressman_ to the fancy Phoenix Spa. But after her first night in the beautiful Blue Ridge Mountains_ Caroline wakes to find the rich and famous guests in turmoil and under suspicion: the spa's flamboyant and ambitious owner has been murdered. As the secrets come out- and the body count rises_ can Caroline keep herself from becoming the next victim?

In the tradition of such collaborative classics as Naked Came the Manatee and The Floating Admiral_ each chapter in this serial novel is written by one of today's most talented mystery novelists."
"","",""
