Danger in D.C.: Cat Crimes in the Nations Capital,Fiction_Crime and Mystery_Crime/Caper_Jon L.  Breen_John  Lutz_Bruce Holland  Rogers_Carole Nelson  Douglas_Barbara  D'Amato_Kristine Kathryn  Rusch_Barbara  Collins_Barbara  Paul_Gary A.  Braunbeck_Bill  Crider_William J.  Reynolds,"Creeping on all fours around the White House lawn and consorting with deal-makers near the corridors of power_ cats are making their presence known in the eerie alleyways of our nation's capital. Inside the pages of this anthology are nineteen stories that feature cats getting down to the people's business. In ""The President's Cat Is Missing_"" a simple catnapping scheme proves much too successful for its own good; in ""That Damn Cat_"" a celebrity feline knows only one incredible trick_ but it works like a charm every time; and in ""Cat and Canary_"" political protest is taken to a new low. Mystery fans and cat lovers alike will pounce on these hairy tales written by today's masters of suspense.

Contents:

The Presidents Cat Is Missing by John Lutz
Sax and the Single Cat by Carole Nelson Douglas
That Damn Cat by Barbara Collins
Close_ But No Cigar by Barbara Paul
Rachel and the Bookstore Cat by Jon L. Breen
A Capital Cat Crime by Richard Chizmar
The Black Hawthorn by Carolyn Wheat
Catgate by Max Allan Collins
Photo Opportunity by Larry Segriff 
A Taste for the Good Life by Dan Brawner
The Cats-Paw Affair by Gary A. Braunbeck 
Cat and Canary by William J. Reynolds
Enduring as Dust by Bruce Holland Rogers
Code Red: Terror on the Mall! by Bill Crider
Indiscreet by Wendi Lee
Dumb Animals by Peter Crowther 
Talk Shows Just Kill Me by Billie Sue Mosiman
Freedom of the Press by Barbara DAmato
Strays by Kristine Kathryn Rusch

Edited by: Ed Gorman & Martin H. Greenberg"
Play Nice,Fiction_Crime and Mystery_Barbara  Paul,"Originally published in March in Ellery Queen's Mystery Magazine.
Also appears in Jack Be Quick and Other Crime Stories."
Feline & Famous: Cat Crimes Goes Hollywood,Fiction_Crime and Mystery_Crime/Caper_Edward D.  Hoch_John  Lutz_Jon L.  Breen_Barbara  Collins_Barbara  Paul_Bill  Crider_Les  Roberts,"Edited by: Ed Gorman &  Martin H. Greenberg

The lights are up and the camera is rolling for some of the most curious and glamorous felines in Hollywood. Take a look through the lens as one cat's glorious coat gives away a murderer...a feline TV stand-in takes the heat for an edible accident...and a loony cast of cartoonists loses their real-life inspiration. Whether they save the day_ take their curious revenge_ or refuse to do the expected_ cats have made a home in Hollywood -- and the silver screen will never be the same again!
Contents:
Dying for Dollars by Terry Black
The Magicians Palace by Edward D. Hoch
Cat in the Act by Rochelle Majer Krich
The Ten Lives of Talbert by Barbara Collins
Spacecat by Barbara Paul
Capn Bob and Gus by Bill Crider
A Crazy Business by John Lutz
Lizzie and the Wonder Boys: A Bit of Sun Before Midnight by Tracy Knight
Credit the Cat by Jon L. Breen
The Catnap by Les Roberts
The Krystal Caper by Jill M. Morgan
Just an Alley Cat by Jan Grape
The Cat That Got Away by Ted Fitzgerald
The King of Comedy: or_ A Policemans Lot Is Not a Happy One by P. M. Carlson
Defrauding the Cat by Catherine Dain
Second Nature by Livia Washburn & James Reasoner
Hollywood Considered as a Seal Point in the Sun by Bruce Holland Rogers"
Murder Most Delicious,Fiction_Crime and Mystery_Crime/Caper_Barbara  Paul_Bill  Crider_Gary A.  Braunbeck,"For gourmets with a taste for delicious murder mysteries_ a collection of culinary tales features a serial killer getting his just desserts_ murder at a Texas barbecue_ and a fussy bachelor seeking fresh basil and finding a corpse.   Each story includes favorite_ delicious recipes from the personal collections of such noteworthy mystery authors as Barbara Paul_ Peter Crowther_ Barbra Collins_ Billie Sue Mosiman_ and Bill Crider.

Contents:

Okay_ Diogenes_ You Can Stop LookingWe Found Him by Barbara Paul
Too Many Cooks by Catherine Dain
The Main Event by Peter Crowther
Küchen by Kristine Kathryn Rusch
A Pie to Die For by J.N. Williamson
Gored by Bill Crider
Dead and Breakfast by Barbara Collins
Good For What Ales Him by Daniel B. Brawner
Dearie Goes to Far too Often by DeLoris Stanton Forbes
Photo Swipe by Wendi Lee and Terry Beatty
A Little Sprig of Malice by David Niall Wilson
Just Deserts by Jill Morgan
Ground Glass by K.K. Beck
Cellophane Rose by Tracy Knight
Slouching Toward Jericho by Billie Sue Mosiman
Just Like Mom Used to Make by Gary A. Braunbeck
A Nice Old-fashioned Funeral by David Willis McCullough

Edited by Ed Gorman & Martin H. Greenberg."
Peanut Butter and Kelly,Fiction_Crime and Mystery,Published in April in Murderous Intent.
Cat Crimes Takes a Vacation,Fiction_Crime and Mystery_Crime/Caper_Barbara  Paul_Gary A.  Braunbeck_Bill  Crider_Ed  Gorman,"In these fifteen original stories by today's best mystery writers_ you will witness a bevy of baffling crimes set in the most exotic vacation spots on earth--and all featuring a four-footed friend. From the French Riviera and the Greek Islands to Monte Carlo and the Cornish Coast_ these thrilling mysteries include Midnight Sun_ where a tell-tale clue in a cat's luscious fur exposes a killer on a doomed Norwegian tour. . . . The Envelopes_ Please_ where a screenwriter at Cannes is saved by a fondness for felines . . . and The Cat Who Knew Too Much_ who foils a scheming husband out to dispose of his wife in merry old London.

Contents:

Author Notes · Misc. · bg 
Introduction by Martin H. Greenberg & Ed Gorman · in 
Midnight Sun by Barbara Paul · nv * 
The Shrine of Eleanor by Gillian Roberts · nv * 
How I Found a Cat_ Lost True Love and Broke the Bank at Monte Carlo by Bill Crider · ss * 
The Chocolate Cat by Michael Collins · nv * 
The Envelopes_ Please by Gary A. Braunbeck · ss * 
But a Sleep and a Forgetting... by Daniel B. Brawner · ss * 
The Cat_ the Watch and the Deep Blue Sea by Bruce Holland Rogers · ss * 
The Past-Life Alien Abduction Workshop Murder by Tracy A. Knight · ss * 
Here Today_ Dead to Maui by Catherine Dain · ss * 
Pudgygate by Kristine Kathryn Rusch · ss * 
Last Tango in Tokyo by Ed Gorman · ss * 
Willies Word Against... [Robbie Dunlap] · Jan Grape · ss * 
Cat Bay on Cat Cay by Bill Pronzini · ss * 
Cold Shoulder by Terry Black · ss * 
The Cat Who Knew Too Much by Dorothy Cannell · ss * 

Edited by: Ed Gorman & Martin H. Greenberg."
French Asparagus,Fiction_Crime and Mystery_Barbara  Paul,"A dysfunctional family's reaction when one of their own is in danger.

Originally published in the fall issue of Murderous Intent.

Also appears in Jack Be Quick and Other Crime Stories."
Holmes for the Holidays,Fiction_Crime and Mystery_Detective Story and Detectives_Historical_Edward D.  Hoch_Carole Nelson  Douglas_Jon L.  Breen_Barbara  Paul_Bill  Crider,"Arthur Conan Doyle's Sherlock Holmes has been solving cases and amazing fans for more than a century...Now_ today's best mystery writers have gathered together to present fourteen original Holmes stories in one festive collection.

Complete list of stories: (all stories copyright 1996)

Introduction by Jon Lellenberg
The Watch Night Bell by Anne Perry
The Sleuth of Christmas Past by Barbara Paul
A Scandal in Winter by Gillian Linscott
The Adventure in Border Country by Gwen Moffat
The Adventure of the Three Ghosts by Loren D. Estleman
The Adventure of the Canine Ventriloquist by Jon L. Breen
The Adventure of the Man Who Never Laughed by J. N. Williamson
The Yuletide Affair by John Stoessel
The Adventure of the Christmas Tree by Willam L. DeAndrea
The Adventure of the Christmas Ghosts by Bill Crider 
The Thief of Twelfth Night Carole Nelson Douglas
The Italian Sherlock Holmes by Reginald Hill
The Christmas Client Edward D. Hoch
The Adventure of the Angel's Trumpet by Carolyn Wheat_ ASH

Edited by: Martin H. Greenberg_ Jon L. Lellenberg_ & Carol-Lynne Waugh"
Sic Transit Gloria,Fiction_Crime and Mystery_Ruth  Rendell_Kristine Kathryn  Rusch_Margaret  Maron_Sara  Paretsky_Marcia  Muller_Joan  Hess_Barbara  Paul_Dorothy Salisbury  Davis_Amanda  Cross_Antonia  Fraser_Joyce  Harrington_Jan  Burke_Patricia  McGerr_B.K.  Stevens_Shizuko  Natsuki_Suzanne  Jones_Celia  Fremlin_Margaret  Yorke_Joyce  Christmas_Janice  Law,"Originally published in August in Ellery Queen's Mystery Magazine.

Also appears in Women of Mystery III."
Women of Mystery III: Stories from Ellery Queen's Mystery Magazine and Alfred Hitchcock's Mystery Magazine,Fiction_Crime and Mystery_Detective Story and Detectives_Sara  Paretsky_Dorothy Salisbury  Davis_Antonia  Fraser_Barbara  Paul,"Edited by: Kathleen Halligan.

Contents:
Introduction by Kathleen Halligan
The Last Open File [Sharon McCone] by Marcia Muller
Caribbean Clues [Selena Mead] by Patricia McGerr
Justina by Dorothy Salisbury Davis
The Bottle Dungeon [Jemima Shore] by Antonia Fraser
Death in Small Doses by B.K. Stevens
Skin Deep [V.I. Warshawski] by Sara Paretsky
Solitary Journey by Shizuko Natsuki
Unacceptable Levels by Ruth Rendell
A Fine Set of Teeth [Irene Kelly] by Jan Burke
The Roots of Death [as by Margaret E. Brown] by Margaret Maron
The Maggody Files: Spiced Rhubarb by Joan Hess
The Last_ Best Chance by Suzanne Jones
Accommodation Vacant by Celia Fremlin
Sic Transit Gloria by Barbara Paul
Fair and Square by Margaret Yorke
Once Upon a Time [Kate Fansler] by Amanda Cross
Secondhand Rose by Joyce Christmas
Scars by Kristine Kathryn Rusch
The Man Kali Visited by Janice Law"
Crime Through Time,Fiction_Crime and Mystery_Detective Story and Detectives_Historical_Edward D.  Hoch_Peter  Lovesey_Barbara  Paul,"Today's best American and British mystery authors are featured in this outstanding collection of original historical mysteries.  The stories in Crime Through Time span thousands of years - from Steven Saylor's ancient Rome to Anne Perry's Victorian England - and feature an amazing variety of detectives - from Peter Lovesey's Prince Albert to Maan Meyers's Charles Dickens to Laurie King's Mrs. Hudson_ housekeeper to Sherlock Holmes and a star sleuth in her own right.

These twenty-one historical whodunits were written specifically for this volume and are appearing for the first time in print.

Contents:

Death of a Place-Seeker by Lynda S. Robinson
Archimedes Tomb by Steven Saylor
Solomons Decision by Sharan Newman
Murder at Anchor by Edward Marston
The Hangmans Apprentice by Leonard Tourney
Suffer a Witch by Miriam Grace Monfredo
The Lullaby Cheat by Kate Ross
Anything in the Dark by Edward D. Hoch
Bertie and the Boat Race by Peter Lovesey
The High Constable and the Visiting Author by Maan Meyers
Look to the Lady by Alanna Knight
Mrs. Hudsons Case by Laurie King
Exit Centre Stage by M. J. Trow
Decision of the Umpire by Troy Soos
Uncle Charlies Letters by Anne Perry
Killing the Critic by Gillian Linscott
Portrait of the Artist as a Young Corpse by Barbara Paul
The Mamur Zapt and the Kodakers Eye by Michael Pearce
Storm in a Tea Shoppe by Carola Dunn
The Enemy by Ken Kuhlken
The Soldier and His Dead Companion by Nicholas A. DiChario

Edited by: Miriam Monfredo & Sharan Newman"
Cat Crimes for the Holidays,Fiction_Crime and Mystery_Crime/Caper_Jon L.  Breen_Bill  Crider_Nancy  Pickard_John  Lutz_Carole Nelson  Douglas_Barbara  Paul_Gary A.  Braunbeck,"In these nineteen original tail-twitching tales of mystery_ cats from Maine coon to Scottish fold_ tabby to Siamese_ white Persian to calico crack all manner of holiday capers.  Arbor Day reminds a veterinarian how a kitten's coat cinched a murder case...A smart young woman at Christmas discovers that the way to an old man's inheritence is not through his heart but through his cat...A family Hanukkah celebration gives a sharp-eyed cop with a fondness for felines insight into blackmail and murder...An abused stray at Thanksgiving sends a family over the edge...And many more!

Once again mystery fans will cheer as cats meet crime for a fur-raising showdown of deceit_ detection_ and a dizzying display of feline fireworks.

Contents: (all stories copyright 1997)

Dr. Couch Saves a cat by Nancy Pickard
Iä Iä Iä-Iä! Cthulouie! by Carole Nelson Douglas
Auld Lang What? by Barbara Paul
Autumn Tethers by Tracy Knight
But Once a Year by John Lutz
Cold Turkey by Graham Masterton
How the July Fourth Cat Saved the Day and Ruined the Night by Jan Grape
Like Father_ Like Son by Richard T. Chizmar
Longevity Has Its Place by Jon L. Breen
Party Animal by Morris Hershman
I Suppose This Makes Me Sancho by Gary A. Braunbeck
Boxing Day by Nick Hassam
Death of a Glamour Cat by Christine Matthews and Robert J. Randisi
To Grandmother's House We Go by Barbara Collins
Him. Gone? Good! by Jeremiah Healy
Non-Lethals by Marlys Millhiser
The All-American by Peter Crowther and Stewart von Allmen
The Old Man Who Saw Newgrange by J.N. Williamson
The Easter Cat by Bill Crider


Edited by Larry Segriff_ Ed Gorman_ and Martin H. Greenberg."
Brought to Book,Fiction_Crime and Mystery_Barbara  Paul,"Edited by: Penny Sumner

Authors wreaking revenge on editors_ treacherous plots at award dinners_ murders at publishing conferences--in Brought to Book_ top women crime writers expose the lethal side of the literary world."
Midnight Louie's Pet Detectives,Fiction_Crime and Mystery_Detective Story and Detectives_General_J. A. Jance_Esther M.  Friesner_Bill  Crider_Carole Nelson  Douglas_Ed  Gorman_Barbara  Paul_Nancy  Pickard,"Midnight Louie is the savvy black tomcat who stars in his very own series by Carole Nelson Douglas.  One tough hombre_ he knows the score and always gets his man...or rat.  Louie's hot on a new case - a whole bunch_ in fact_ in Midnight Louie's Pet Detectives.  He's pulled together stories of mystery_ murder_ and mayhem to bring us some of the wildest- and furriest- cases around_ written by today's most prominent authors.

With an introduction from Lawrence Block and all-new stories from such masters of the mystery as Dorothy Cannell_ J. A. Jance_ Nancy Pickard_ and Anne Perry_ as well as a story from Lilian Jackson Braun_ Midnight Louie's Pet Detectives is a treat for mystery readers...and animal lovers of all flavors.
(All stories copyrighted 1998 except for THE DARK ONE - 1966.)

Contents:

Editor's Note by Midnight Louie
Introduction by Lawrence Block
Daisy and the Silver Quaich by Anne Perry
Where Does a Herd of Elephants Go? by
Toni L.P. Kelner
The Dark One by Lilian Jackson Braun
Dr. Couch Saves a Bird by Nancy Pickard
Fetch by Dorothy Cannell
Kittens Take Detection 101 by Jan Grape
El Lobo Rides Alone by Bill Crider
A Hamster of No Importance by Esther M. Friesner and Walter J. Stutzman
Mandy: ""Free to Good Home"" by J.A. Jance
On the Take by Carolyn Wheat
Harbinger by Jean Hagar
Final Reunion by Lisa Lepovetsky
Go to the Devil by Barbara Paul
A Baker Street Irregular by Carole Nelson Douglas
Masked Marauders of the Mossbelt by Bruce Holland Rogers
Final Vows by Elizabeth Ann Scarborough
The Cage by Ed Gorman
Afterword by Carole Nelson Douglas

Edited by Carole Nelson Douglas as Midnight Louie (a big black cat)."
The Arctic Incident,Fiction_Children & Young Adult_Adventure_Fantasy_Mythical Creatures,Artemis is at boarding school in Ireland when he suddenly receives an urgent video e-mail from Russia. In it is a plea from his father_ who has been kidnapped by the Russian Mafiya. As Artemis rushes to his rescue_ he is stopped by Captain Holly Short of the Leprecon fairy police. But this time_ instead of battling the fairies_ he is going to have to join forces with them if he wants to save one of the few people in the world he loves.
The Eternity Code,Fiction_Children & Young Adult_Fantasy_Magical Objects_Adventure_Mythical Creatures,"Artemis Fowl is going straight -- as soon as he pulls off the most brilliant criminal feat of his career... 

After being held prisoner for five years_ Artemis Fowl's father has finally come home. He's a new man -- an honest man_ much to Artemis's horror. He makes his son promise to give up his life of crime_ and Artemis has to go along with it. But not until he has completed one last scheme. 

Artemis has constructed a super-computer from stolen fairy technology. Called the ""C Cube_"" it will render all existing human technology obsolete. He arranges a meeting with a powerful Chicago businessman_ Jon Spiro_ to broker a deal for the C Cube. But Spiro springs a trap -- he steals the C Cube and mortally injures Butler. Artemis knows his only hope of saving his loyal bodyguard is to employ fairy magic; so once again he must contact his old rival_ Captain Holly Short of the LEPrecon fairy police. 

It is going to take a miracle to save Butler_ and Artemis's luck may have just run out..."
